age,tenure_months,num_products,is_active_member,balance,estimated_clv,txn_avg_90d,txn_count_30d,app_sessions_30d,days_since_last_txn,failed_txn_rate,num_complaints,num_unresolved,downtime_exposure,fraud_flag,monthly_fee,primary_channel,region_group,churn_probability,risk_band,expected_retention_value,reason_codes,recommended_action,decision,suppression_note,customer_id,churn_30d
42.0,118.0,1.0,1.0,112454.77,121984.36,9.3,7.0,8.0,3.0,0.207,0.0,0.0,1.0,0.0,0.0,Internet,Lagos-Mainland,0.20499790084734218,Low,4751.634434051623,"High failed-transaction rate (20.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000069,0
59.0,16.0,3.0,1.0,45389.42,43063.17,4.8,11.0,9.0,17.0,0.058,0.0,0.0,,0.0,50.0,USSD,Lagos-Mainland,0.11866240861638566,Low,-222.50513128577995,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000070,0
27.0,85.0,1.0,0.0,48962.67,99750.75,24.6,10.0,10.0,1.0,0.084,1.0,0.0,1.0,0.0,100.0,App,Lagos-Island,0.2983614804056015,Low,5940.445360392264,"High failed-transaction rate (8.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000071,0
42.0,86.0,1.0,1.0,,124478.53,14.2,6.0,12.0,16.0,0.236,3.0,0.0,1.0,0.0,50.0,App,Lagos-Mainland,0.8120921138826627,Critical,23772.00814017661,"Repeated complaints (3), High failed-transaction rate (23.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000072,0
24.0,74.0,1.0,0.0,25027.82,83696.49,7.5,13.0,8.0,18.0,0.163,,0.0,0.0,0.0,0.0,Agent,Lagos-Mainland,0.16980958811079427,Low,2053.1166233048034,"High failed-transaction rate (16.3%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000073,0
53.0,109.0,3.0,1.0,101895.82,51755.49,11.3,7.0,6.0,4.0,0.109,1.0,0.0,1.0,0.0,100.0,App,Lagos-Island,0.27677608524310005,Low,2081.170478009603,High failed-transaction rate (10.9%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000074,0
,1.0,2.0,1.0,290757.27,64252.77,4.9,8.0,8.0,7.0,0.159,0.0,0.0,1.0,0.0,0.0,USSD,Other,0.1969354241759992,Low,1663.411628608229,High failed-transaction rate (15.9%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000075,0
35.0,36.0,2.0,1.0,51294.26,21582.97,11.2,11.0,10.0,0.0,0.026,0.0,0.0,2.0,1.0,50.0,USSD,Lagos-Mainland,0.11752780623994111,Low,-865.8502209393845,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000076,0
29.0,22.0,1.0,1.0,159840.83,92757.0,20.7,8.0,9.0,3.0,0.063,1.0,1.0,2.0,0.0,100.0,App,Other,0.6020710266705207,High,12461.575555219371,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000077,0
47.0,69.0,1.0,0.0,50762.15,225946.38,15.3,8.0,11.0,15.0,0.22,0.0,0.0,,0.0,500.0,App,Lagos-Mainland,0.5258357842026146,High,28202.67297876049,"High failed-transaction rate (22.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000078,0
52.0,76.0,3.0,1.0,146673.51,34428.07,18.8,16.0,13.0,6.0,0.117,1.0,0.0,1.0,0.0,50.0,USSD,Lagos-Mainland,0.09490959684436373,Low,-683.1114390426166,High failed-transaction rate (11.7%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000079,0
66.0,107.0,1.0,1.0,50991.68,198417.89,18.0,11.0,11.0,0.0,0.07,0.0,0.0,3.0,1.0,500.0,USSD,Lagos-Mainland,0.20939959773619357,Low,8887.156587416077,"Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000080,0
40.0,46.0,1.0,1.0,241460.49,74007.08,13.5,10.0,15.0,0.0,0.157,0.0,0.0,1.0,0.0,50.0,App,Lagos-Island,0.14909615987772193,Low,1258.5428579408394,"High failed-transaction rate (15.7%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000081,0
26.0,29.0,2.0,1.0,41633.96,21229.78,9.7,6.0,16.0,2.0,0.001,1.0,0.0,3.0,0.0,50.0,Branch,Lagos-Island,0.29322466721273976,Low,56.27379387491942,Downtime exposure (3 days),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000082,0
61.0,110.0,1.0,1.0,59528.38,151558.66,8.4,14.0,8.0,2.0,0.051,0.0,0.0,1.0,1.0,50.0,USSD,Other,0.08030582836752297,Low,1542.760934392942,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000083,0
50.0,81.0,,1.0,,93609.5,23.6,7.0,6.0,5.0,0.183,1.0,1.0,2.0,0.0,250.0,App,Lagos-Island,0.7252552876824084,Critical,15472.696213076604,"Unresolved service issues (1 open), High failed-transaction rate (18.3%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000084,0
54.0,92.0,3.0,1.0,87322.62,40533.18,14.5,8.0,13.0,1.0,0.117,0.0,0.0,1.0,0.0,0.0,USSD,Lagos-Island,0.08834099053331564,Low,-604.8146823337054,High failed-transaction rate (11.7%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000085,0
23.0,53.0,1.0,,130449.7,53692.62,13.9,9.0,12.0,1.0,0.196,1.0,0.0,3.0,0.0,250.0,USSD,Lagos-Mainland,0.39099902692201105,Medium,3748.440543223328,"High failed-transaction rate (19.6%), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000086,0
34.0,54.0,1.0,0.0,173407.07,62018.97,14.4,9.0,12.0,4.0,0.03,1.0,1.0,2.0,0.0,0.0,App,Lagos-Island,0.6042409447923804,High,7868.600256962574,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000087,0
57.0,47.0,1.0,0.0,57858.08,80807.41,9.0,10.0,7.0,2.0,0.178,1.0,0.0,1.0,0.0,0.0,Branch,Lagos-Mainland,0.35308454854759336,Low,5632.9619697875705,"High failed-transaction rate (17.8%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000088,0
61.0,90.0,2.0,1.0,78560.06,,13.4,6.0,9.0,10.0,0.174,0.0,0.0,0.0,0.0,50.0,Internet,Lagos-Mainland,0.20099483566991072,Low,-1500.0,High failed-transaction rate (17.4%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000089,0
40.0,26.0,1.0,1.0,92827.63,101850.81,7.1,7.0,10.0,5.0,0.176,0.0,0.0,0.0,0.0,50.0,App,Lagos-Mainland,0.2030678845370792,Low,3670.657131271998,"High failed-transaction rate (17.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000090,0
59.0,117.0,1.0,0.0,226090.99,142342.73,8.0,11.0,8.0,15.0,0.31,1.0,1.0,1.0,0.0,250.0,App,Lagos-Island,0.8408685542121583,Critical,28422.881394427906,"Unresolved service issues (1 open), High failed-transaction rate (31.0%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000091,0
61.0,21.0,2.0,0.0,104395.73,91326.39,15.7,10.0,10.0,2.0,,2.0,1.0,2.0,0.0,50.0,Agent,Lagos-Island,0.6111620372641176,High,12453.805642094334,Unresolved service issues (1 open),"Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000092,0
38.0,55.0,2.0,1.0,45592.67,111306.73,14.2,4.0,9.0,2.0,0.114,0.0,0.0,1.0,0.0,0.0,USSD,Lagos-Island,0.16946379994656954,Low,3215.6153563567077,High failed-transaction rate (11.4%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000093,0
64.0,38.0,4.0,1.0,30996.98,93716.29,16.0,6.0,6.0,7.0,0.22,1.0,1.0,0.0,0.0,250.0,Internet,Lagos-Mainland,0.5795839920444171,High,12079.11536944807,"Unresolved service issues (1 open), High failed-transaction rate (22.0%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000094,0
32.0,77.0,1.0,1.0,66178.22,357037.6,17.3,,9.0,11.0,0.07,1.0,1.0,1.0,0.0,50.0,USSD,Lagos-Island,0.5053531602346296,High,43607.519870646895,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000095,1
30.0,82.0,1.0,1.0,57315.88,10380.83,,8.0,15.0,7.0,0.146,2.0,2.0,1.0,0.0,100.0,App,Lagos-Island,0.8816439946865327,Critical,788.0491073404496,"Unresolved service issues (2 open), High failed-transaction rate (14.6%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000096,1
53.0,110.0,2.0,0.0,185983.61,35517.15,10.7,11.0,10.0,2.0,0.142,0.0,0.0,2.0,0.0,50.0,USSD,Other,0.16825342439959257,Low,-6.029471896502628,High failed-transaction rate (14.2%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000097,0
51.0,94.0,2.0,1.0,164310.27,42871.46,15.3,4.0,8.0,4.0,0.051,0.0,0.0,0.0,0.0,0.0,USSD,Lagos-Mainland,0.13407930450339817,Low,-62.95611503868645,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000098,1
25.0,30.0,1.0,1.0,61085.62,88840.61,6.6,9.0,11.0,10.0,0.054,0.0,0.0,0.0,0.0,0.0,App,Lagos-Island,0.1412530686491338,Low,1637.2521957902309,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000099,0
61.0,25.0,2.0,0.0,73550.88,94072.07,1.2,9.0,14.0,2.0,0.078,2.0,1.0,1.0,0.0,,App,Lagos-Mainland,0.6139683593526518,High,12939.318619701955,Unresolved service issues (1 open),"Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000100,0
28.0,106.0,1.0,1.0,30903.71,75066.31,3.6,4.0,14.0,2.0,0.071,0.0,0.0,0.0,1.0,500.0,App,Lagos-Mainland,0.30570280649008447,Low,4236.9954099636725,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000101,0
59.0,59.0,3.0,1.0,128680.65,122459.14,7.8,7.0,6.0,9.0,0.066,0.0,0.0,0.0,0.0,50.0,App,Lagos-Island,0.148475643301987,Low,3045.549897427022,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000102,0
18.0,,3.0,1.0,60529.72,133471.38,9.1,5.0,16.0,7.0,0.013,0.0,0.0,0.0,0.0,0.0,Agent,Other,0.07260445855920222,Low,922.6543195123832,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000103,0
59.0,99.0,1.0,1.0,64035.89,80281.77,13.1,8.0,9.0,20.0,0.035,0.0,0.0,1.0,1.0,50.0,USSD,Other,0.29636846532352606,Low,4448.246242089074,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000104,0
58.0,78.0,4.0,1.0,87350.08,143850.8,19.3,2.0,8.0,4.0,0.211,0.0,0.0,1.0,0.0,250.0,App,Lagos-Mainland,0.33576826908559776,Low,10575.133530644625,"High failed-transaction rate (21.1%), Declining engagement (<=2 txns / 30d)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000105,0
58.0,4.0,4.0,1.0,157614.85,72602.47,9.4,7.0,7.0,12.0,0.047,0.0,0.0,0.0,1.0,0.0,USSD,Lagos-Mainland,0.1756027691536513,Low,1687.2986948487237,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000106,0
52.0,94.0,1.0,0.0,87774.09,107118.84,7.4,8.0,14.0,10.0,0.067,0.0,0.0,0.0,1.0,250.0,,Lagos-Mainland,0.29649206185872273,Low,6439.971433878655,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000107,0
42.0,73.0,1.0,1.0,33854.05,13646.99,4.8,11.0,9.0,1.0,0.271,0.0,0.0,1.0,0.0,100.0,USSD,Lagos-Island,0.15039695910253564,Low,-986.8835507743217,"High failed-transaction rate (27.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000108,0
54.0,74.0,2.0,0.0,92217.95,81111.65,6.9,4.0,7.0,3.0,0.1,1.0,0.0,0.0,0.0,250.0,Agent,Lagos-Mainland,0.30186749194925994,Low,4621.242588341547,High failed-transaction rate (10.0%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000109,0
32.0,103.0,1.0,1.0,10996.48,147404.66,6.8,6.0,10.0,7.0,0.196,0.0,0.0,0.0,0.0,0.0,App,Lagos-Island,0.223433363536005,Low,6733.779746170303,"High failed-transaction rate (19.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000110,0
58.0,59.0,1.0,1.0,100411.77,12062.04,11.6,7.0,6.0,5.0,0.205,,0.0,1.0,0.0,250.0,Internet,Lagos-Mainland,0.28059078440587787,Low,-653.8756837162312,"High failed-transaction rate (20.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000111,0
46.0,55.0,1.0,1.0,76024.52,89492.34,6.8,8.0,9.0,2.0,0.351,2.0,2.0,2.0,0.0,50.0,App,Other,0.939018165747103,Critical,19508.733238804023,"Unresolved service issues (2 open), High failed-transaction rate (35.1%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-000112,1
