Respondent_ID,Valid_Record,Consent,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,CHD1,CHD2,CHD3,CHD4,CHD5,CHD6,CHD7,CHD8,CHD9,CHD10,AIA1,AIA2,AIA3,AIA4,AIA5,AIA6,AIA7,AIA8,PAC1,PAC2,PAC3,PAC4,PAC5,PAC6,PAC7,PAC8,MLU1,MLU2,MLU3,MLU4,MLU5,MLU6,MLU7,MLU8,MLU9,RSO1,RSO2,RSO3,RSO4,RSO5,RSO6,RSO7,RSO8,CRE1,CRE2,CRE3,CRE4,CRE5,CRE6,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,CHD_Mean,AIA_Mean,PAC_Mean,MLU_Mean,RSO_Mean,CRE_Mean,IMP_Mean
R166,Yes,Yes,Male,35-44,Postgraduate Diploma,Merchant bank,Customer Experience/Service,6-10,Yes,3,Yes,Yes,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,,3.4,3.0,2.625,2.7777777777777777,2.375,3.1666666666666665,2.857142857142857
R167,Yes,Yes,Male,18-24,Master's,Commercial bank,Digital Banking/Product,Less than 2,Yes,4,No,Yes,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.1,2.875,3.5,4.0,3.0,2.3333333333333335,2.0
R168,Yes,Yes,Male,35-44,Bachelor/HND,Commercial bank,IT/Technology,2-5,Yes,1,Yes,Yes,4.0,4.0,4.0,2.0,,3.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.875,3.125,2.75,3.0,2.8333333333333335,2.5
R169,Yes,Yes,Male,25-34,Master's,Fintech/payment provider,Other,Less than 2,Yes,3,Yes,Yes,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.3,3.75,2.5,4.0,3.375,3.8333333333333335,2.875
R170,Yes,Yes,Male,25-34,Bachelor/HND,Digital bank/neobank,IT/Technology,11-15,Yes,1,Yes,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.1,2.625,3.25,1.375,1.5,2.0,3.5714285714285716
R171,Yes,Yes,Female,45-54,Master's,Commercial bank,Data/Analytics/AI,6-10,Yes,3,Yes,Yes,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.1,2.125,2.5714285714285716,2.3333333333333335,1.625,3.6666666666666665,3.125
R172,Yes,Yes,Male,45-54,Bachelor/HND,Commercial bank,Relationship/Marketing,6-10,Yes,1,No,Yes,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,,3.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,3.0,3.0,2.0,3.0,4.0,2.0,2.8,2.375,3.0,3.0,2.375,2.0,3.0
R173,Yes,Yes,Male,35-44,Master's,Fintech/payment provider,Management/Strategy,Less than 2,Yes,3,Yes,Yes,3.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.125,2.875,3.5555555555555554,3.75,3.8333333333333335,4.5
R174,Yes,Yes,Female,25-34,Postgraduate Diploma,Digital bank/neobank,Digital Banking/Product,11-15,Yes,0,No,Yes,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.6,1.5,2.25,2.3333333333333335,1.875,1.8333333333333333,4.125
R175,Yes,Yes,Male,55 or above,Master's,Commercial bank,IT/Technology,6-10,Yes,1,No,Yes,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,2.0,3.0,2.0,4.0,3.0,1.0,,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.2,3.5,2.5714285714285716,3.125,3.125,2.5,2.375
R176,Yes,Yes,Male,25-34,Postgraduate Diploma,Commercial bank,Customer Experience/Service,6-10,Yes,0,Yes,Yes,,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3.2222222222222223,2.875,2.875,2.6666666666666665,3.375,2.3333333333333335,2.875
R177,Yes,Yes,Male,18-24,Bachelor/HND,Microfinance bank,Customer Experience/Service,6-10,Yes,4,Yes,Yes,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,1.0,3.2,4.0,4.5,3.888888888888889,4.25,3.5,2.5
R178,Yes,Yes,Female,35-44,Bachelor/HND,Commercial bank,Management/Strategy,16 or more,Yes,3,Yes,Yes,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.6,3.5714285714285716,3.25,4.111111111111111,3.75,3.8333333333333335,1.875
R179,Yes,Yes,Male,25-34,Bachelor/HND,Fintech/payment provider,IT/Technology,11-15,Yes,1,No,Yes,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.6,2.125,2.375,2.5555555555555554,2.125,3.1666666666666665,2.875
R180,Yes,Yes,Female,18-24,Postgraduate Diploma,Microfinance bank,Risk/Compliance,11-15,Yes,2,Yes,Yes,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.5,2.7142857142857144,1.875,3.888888888888889,1.75,2.3333333333333335,3.625
R181,Yes,Yes,Male,18-24,Master's,Commercial bank,Other,2-5,Yes,3,Yes,Yes,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.4,3.875,4.875,2.25,4.125,3.6666666666666665,2.25
R182,Yes,Yes,Female,18-24,Postgraduate Diploma,Commercial bank,IT/Technology,16 or more,Yes,2,Yes,Yes,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.6,3.5,3.75,3.0,3.625,2.5,2.125
R183,Yes,Yes,Male,45-54,Doctorate,Commercial bank,Data/Analytics/AI,16 or more,Yes,2,Yes,Yes,3.0,,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,,1.0,1.0,2.0,,3.0,3.0,3.0,3.0,1.75,2.875,3.0,3.3333333333333335,4.0,2.8,2.2857142857142856
R184,Yes,Yes,Female,35-44,Diploma/OND/NCE,Fintech/payment provider,Relationship/Marketing,6-10,Yes,0,Yes,Yes,4.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,,3.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,2.9,3.25,3.25,3.125,2.375,2.6,3.25
R185,Yes,Yes,Male,25-34,Bachelor/HND,Digital bank/neobank,Management/Strategy,6-10,Yes,2,Yes,Yes,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.3,2.875,3.125,3.4444444444444446,3.125,1.8333333333333333,2.375
R186,Yes,Yes,Female,35-44,Bachelor/HND,Fintech/payment provider,Other,6-10,Yes,1,No,Yes,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,1.6,3.0,2.25,,1.75,3.2,3.75
R187,Yes,Yes,Male,35-44,Bachelor/HND,Digital bank/neobank,Other,6-10,Yes,2,Yes,Yes,3.0,3.0,4.0,3.0,3.0,,3.0,4.0,4.0,3.0,4.0,3.0,5.0,,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,,3.3333333333333335,4.142857142857143,3.5,3.7777777777777777,4.25,2.3333333333333335,3.0
R188,Yes,Yes,Male,35-44,Other,Digital bank/neobank,Data/Analytics/AI,Less than 2,Yes,4,Yes,Yes,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,,3.0,2.0,2.0,2.2,4.25,3.625,2.6666666666666665,3.875,3.6666666666666665,2.4285714285714284
R189,Yes,Yes,Male,18-24,Bachelor/HND,Commercial bank,Digital Banking/Product,11-15,Yes,2,No,Yes,3.0,3.0,4.0,,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.111111111111111,2.375,3.125,3.6666666666666665,3.625,3.8333333333333335,3.25
R190,Yes,Yes,Male,25-34,Postgraduate Diploma,Fintech/payment provider,Other,2-5,Yes,2,Yes,Yes,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.4,3.125,4.125,2.3333333333333335,3.75,3.6666666666666665,2.5
R191,Yes,Yes,Male,35-44,Bachelor/HND,Insurance/investment/other licensed financial institution,Data/Analytics/AI,11-15,Yes,4,Yes,Yes,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.2,2.5,1.1428571428571428,2.5555555555555554,1.5,2.3333333333333335,2.875
R192,Yes,Yes,Female,45-54,Bachelor/HND,Fintech/payment provider,Relationship/Marketing,11-15,Yes,3,Do not know,Yes,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.2,2.375,2.125,2.7777777777777777,2.25,4.166666666666667,3.625
R193,Yes,Yes,Female,25-34,Bachelor/HND,Insurance/investment/other licensed financial institution,Data/Analytics/AI,Less than 2,Yes,1,No,Yes,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,3.0,3.1,3.625,4.625,2.6666666666666665,3.75,3.8333333333333335,2.4285714285714284
R194,Yes,Yes,Female,25-34,Bachelor/HND,Insurance/investment/other licensed financial institution,Management/Strategy,11-15,Yes,2,Yes,Yes,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.3,3.375,3.0,2.7777777777777777,2.5,4.166666666666667,1.875
R195,Yes,Yes,Male,25-34,Bachelor/HND,Commercial bank,Relationship/Marketing,11-15,Yes,4,No,Yes,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,,3.0,,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,2.4,2.5,3.0,3.125,2.875,3.8333333333333335,4.25
R196,Yes,Yes,Male,35-44,Bachelor/HND,Commercial bank,IT/Technology,16 or more,Yes,2,Yes,Yes,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.3,3.75,4.5,3.2222222222222223,3.625,2.3333333333333335,3.375
R197,Yes,Yes,Female,18-24,Postgraduate Diploma,Commercial bank,Data/Analytics/AI,16 or more,Yes,2,Do not know,Yes,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.2,3.5,3.625,3.5555555555555554,3.625,3.1666666666666665,2.875
R198,Yes,Yes,Male,35-44,Bachelor/HND,Insurance/investment/other licensed financial institution,Customer Experience/Service,11-15,Yes,1,No,Yes,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,,5.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.5714285714285716,2.75,3.0,2.857142857142857,2.5,2.857142857142857
R199,Yes,Yes,Female,45-54,Master's,Fintech/payment provider,Data/Analytics/AI,2-5,Yes,2,Yes,Yes,4.0,5.0,,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,,2.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.222222222222222,2.625,2.5,2.111111111111111,3.4285714285714284,2.3333333333333335,3.625
R200,Yes,Yes,Male,25-34,Diploma/OND/NCE,Commercial bank,IT/Technology,2-5,Yes,1,Do not know,Yes,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.6,1.25,1.875,2.875,2.5,3.8,2.625
R201,Yes,Yes,Female,35-44,Master's,Commercial bank,Customer Experience/Service,2-5,Yes,3,Yes,Yes,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.6,3.125,3.875,2.6666666666666665,2.875,3.1666666666666665,3.25
R202,Yes,Yes,Male,35-44,Doctorate,Merchant bank,Digital Banking/Product,2-5,Yes,3,Yes,Yes,,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.888888888888889,4.0,3.2857142857142856,3.111111111111111,2.875,3.5,3.625
R203,Yes,Yes,Female,25-34,Bachelor/HND,Merchant bank,Other,2-5,Yes,2,Yes,Yes,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.7,2.857142857142857,2.25,2.111111111111111,2.625,2.8,2.375
R204,Yes,Yes,Female,18-24,Master's,Merchant bank,Data/Analytics/AI,2-5,Yes,2,No,Yes,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.4,2.75,3.7142857142857144,3.4444444444444446,3.125,2.5,3.375
R205,Yes,Yes,Female,45-54,Doctorate,Merchant bank,Digital Banking/Product,6-10,Yes,2,Yes,Yes,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,3.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.5,2.125,3.0,3.2222222222222223,2.5,2.2,4.125
R206,Yes,Yes,Female,25-34,Master's,Commercial bank,IT/Technology,2-5,Yes,1,Yes,Yes,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,3.0,,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.6,4.0,4.625,3.4444444444444446,3.857142857142857,3.0,3.375
R207,Yes,Yes,Male,18-24,Bachelor/HND,Commercial bank,Customer Experience/Service,6-10,Yes,1,No,Yes,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.7777777777777777,3.75,4.0,4.111111111111111,4.125,4.166666666666667,2.5
